DATE,COUNTRY,LEAGUE,TYPE,SEASON,HOME_TEAM,AWAY_TEAM,FTR,FTHG,FTAG,HTR,HTHG,HTAG,ETR,ETHG,ETAG,PENR,PENHG,PENAG,H_ST,H_SOG,H_SFG,H_PT,H_COR,H_FL,H_YC,H_RC,A_ST,A_SOG,A_SFG,A_PT,A_COR,A_FL,A_YC,A_RC
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Inter,Salernitana,H,2,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,17,6,11,62,6,12,0,0,8,2,6,38,4,14,1,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Lazio,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,5,55,7,8,1,0,13,2,11,45,3,11,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Lazio,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,5,55,7,8,1,0,13,2,11,45,3,11,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Lazio,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,5,55,7,8,1,0,13,2,11,45,3,11,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Lazio,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,8,3,5,55,7,8,1,0,13,2,11,45,3,11,4,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Spezia,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,17,7,10,54,6,12,2,0,24,5,19,46,8,11,0,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Spezia,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,17,7,10,54,6,12,2,0,24,5,19,46,8,11,0,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Spezia,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,17,7,10,54,6,12,2,0,24,5,19,46,8,11,0,0
2022-10-16,Italy,Serie A,LEAGUE,2022/2023,Spezia,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,17,7,10,54,6,12,2,0,24,5,19,46,8,11,0,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Lecce,Fiorentina,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,41,2,15,5,1,13,6,7,59,8,16,4,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Lecce,Fiorentina,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,41,2,15,5,1,13,6,7,59,8,16,4,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Lecce,Fiorentina,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,41,2,15,5,1,13,6,7,59,8,16,4,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Lecce,Fiorentina,D,1,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,6,2,4,41,2,15,5,1,13,6,7,59,8,16,4,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Roma,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,59,4,20,4,0,8,5,3,41,3,20,3,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Roma,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,59,4,20,4,0,8,5,3,41,3,20,3,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Roma,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,59,4,20,4,0,8,5,3,41,3,20,3,0
2022-10-17,Italy,Serie A,LEAGUE,2022/2023,Sampdoria,Roma,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,59,4,20,4,0,8,5,3,41,3,20,3,0
2022-10-21,Italy,Serie A,LEAGUE,2022/2023,Juventus,Empoli,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,42,6,13,2,0,13,4,9,58,4,11,2,0
2022-10-21,Italy,Serie A,LEAGUE,2022/2023,Juventus,Empoli,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,42,6,13,2,0,13,4,9,58,4,11,2,0
2022-10-21,Italy,Serie A,LEAGUE,2022/2023,Juventus,Empoli,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,42,6,13,2,0,13,4,9,58,4,11,2,0
2022-10-21,Italy,Serie A,LEAGUE,2022/2023,Juventus,Empoli,H,4,0,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,22,9,13,42,6,13,2,0,13,4,9,58,4,11,2,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Spezia,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,44,4,9,2,0,14,2,12,56,7,8,4,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Spezia,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,44,4,9,2,0,14,2,12,56,7,8,4,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Spezia,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,44,4,9,2,0,14,2,12,56,7,8,4,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Spezia,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,16,4,12,44,4,9,2,0,14,2,12,56,7,8,4,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Inter,A,3,4,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,58,1,15,4,0,8,6,2,42,2,14,3,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Inter,A,3,4,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,58,1,15,4,0,8,6,2,42,2,14,3,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Inter,A,3,4,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,58,1,15,4,0,8,6,2,42,2,14,3,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Fiorentina,Inter,A,3,4,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,58,1,15,4,0,8,6,2,42,2,14,3,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Milan,Monza,H,4,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,49,2,18,1,0,17,5,12,51,2,9,1,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Milan,Monza,H,4,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,49,2,18,1,0,17,5,12,51,2,9,1,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Milan,Monza,H,4,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,49,2,18,1,0,17,5,12,51,2,9,1,0
2022-10-22,Italy,Serie A,LEAGUE,2022/2023,Milan,Monza,H,4,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,12,7,5,49,2,18,1,0,17,5,12,51,2,9,1,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Lazio,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,6,0,6,47,5,15,4,1,12,5,7,53,8,9,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Lazio,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,6,0,6,47,5,15,4,1,12,5,7,53,8,9,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Lazio,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,6,0,6,47,5,15,4,1,12,5,7,53,8,9,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Lazio,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,6,0,6,47,5,15,4,1,12,5,7,53,8,9,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Bologna,Lecce,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,54,9,12,5,0,9,3,6,46,4,14,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Bologna,Lecce,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,54,9,12,5,0,9,3,6,46,4,14,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Bologna,Lecce,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,54,9,12,5,0,9,3,6,46,4,14,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Bologna,Lecce,H,2,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,54,9,12,5,0,9,3,6,46,4,14,2,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Udinese,Torino,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,54,7,12,2,0,12,6,6,46,4,16,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Udinese,Torino,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,54,7,12,2,0,12,6,6,46,4,16,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Udinese,Torino,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,54,7,12,2,0,12,6,6,46,4,16,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Udinese,Torino,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,15,4,11,54,7,12,2,0,12,6,6,46,4,16,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Roma,Napoli,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,41,3,14,3,0,12,6,6,59,4,12,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Roma,Napoli,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,41,3,14,3,0,12,6,6,59,4,12,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Roma,Napoli,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,41,3,14,3,0,12,6,6,59,4,12,4,0
2022-10-23,Italy,Serie A,LEAGUE,2022/2023,Roma,Napoli,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,41,3,14,3,0,12,6,6,59,4,12,4,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Sampdoria,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,4,18,52,5,16,3,0,9,4,5,48,1,15,4,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Sampdoria,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,4,18,52,5,16,3,0,9,4,5,48,1,15,4,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Sampdoria,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,4,18,52,5,16,3,0,9,4,5,48,1,15,4,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Sampdoria,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,22,4,18,52,5,16,3,0,9,4,5,48,1,15,4,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Hellas Verona,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,51,4,7,1,0,15,7,8,49,5,19,3,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Hellas Verona,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,51,4,7,1,0,15,7,8,49,5,19,3,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Hellas Verona,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,51,4,7,1,0,15,7,8,49,5,19,3,0
2022-10-24,Italy,Serie A,LEAGUE,2022/2023,Sassuolo,Hellas Verona,H,2,1,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,14,3,11,51,4,7,1,0,15,7,8,49,5,19,3,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Napoli,Sassuolo,H,4,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,67,11,5,0,0,10,6,4,33,5,6,3,1
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Napoli,Sassuolo,H,4,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,67,11,5,0,0,10,6,4,33,5,6,3,1
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Napoli,Sassuolo,H,4,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,67,11,5,0,0,10,6,4,33,5,6,3,1
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Napoli,Sassuolo,H,4,0,H,3,0,N/A,N/A,N/A,N/A,N/A,N/A,17,5,12,67,11,5,0,0,10,6,4,33,5,6,3,1
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Inter,Sampdoria,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,52,3,4,1,0,7,2,5,48,3,13,6,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Inter,Sampdoria,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,52,3,4,1,0,7,2,5,48,3,13,6,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Inter,Sampdoria,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,52,3,4,1,0,7,2,5,48,3,13,6,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Inter,Sampdoria,H,3,0,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,52,3,4,1,0,7,2,5,48,3,13,6,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Lecce,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,36,7,16,3,0,14,6,8,64,7,13,5,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Lecce,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,36,7,16,3,0,14,6,8,64,7,13,5,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Lecce,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,36,7,16,3,0,14,6,8,64,7,13,5,0
2022-10-29,Italy,Serie A,LEAGUE,2022/2023,Lecce,Juventus,A,0,1,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,7,0,7,36,7,16,3,0,14,6,8,64,7,13,5,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Spezia,Fiorentina,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,49,5,19,5,1,23,4,19,51,5,14,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Spezia,Fiorentina,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,49,5,19,5,1,23,4,19,51,5,14,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Spezia,Fiorentina,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,49,5,19,5,1,23,4,19,51,5,14,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Spezia,Fiorentina,A,1,2,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,49,5,19,5,1,23,4,19,51,5,14,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Torino,Milan,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,43,6,11,5,0,12,1,11,57,1,16,2,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Torino,Milan,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,43,6,11,5,0,12,1,11,57,1,16,2,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Torino,Milan,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,43,6,11,5,0,12,1,11,57,1,16,2,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Torino,Milan,H,2,1,H,2,0,N/A,N/A,N/A,N/A,N/A,N/A,7,4,3,43,6,11,5,0,12,1,11,57,1,16,2,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Empoli,Atalanta,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,52,7,10,2,0,20,7,13,48,2,13,1,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Empoli,Atalanta,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,52,7,10,2,0,20,7,13,48,2,13,1,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Empoli,Atalanta,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,52,7,10,2,0,20,7,13,48,2,13,1,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Empoli,Atalanta,A,0,2,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,14,4,10,52,7,10,2,0,20,7,13,48,2,13,1,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,2,12,41,7,8,1,0,12,3,9,59,4,9,0,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,2,12,41,7,8,1,0,12,3,9,59,4,9,0,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,2,12,41,7,8,1,0,12,3,9,59,4,9,0,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Cremonese,Udinese,D,0,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,14,2,12,41,7,8,1,0,12,3,9,59,4,9,0,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Lazio,Salernitana,A,1,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,61,4,10,3,0,11,5,6,39,5,7,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Lazio,Salernitana,A,1,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,61,4,10,3,0,11,5,6,39,5,7,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Lazio,Salernitana,A,1,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,61,4,10,3,0,11,5,6,39,5,7,3,0
2022-10-30,Italy,Serie A,LEAGUE,2022/2023,Lazio,Salernitana,A,1,3,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,15,5,10,61,4,10,3,0,11,5,6,39,5,7,3,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Roma,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,32,2,9,3,1,13,6,7,68,4,9,1,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Roma,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,32,2,9,3,1,13,6,7,68,4,9,1,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Roma,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,32,2,9,3,1,13,6,7,68,4,9,1,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Hellas Verona,Roma,A,1,3,D,1,1,N/A,N/A,N/A,N/A,N/A,N/A,7,3,4,32,2,9,3,1,13,6,7,68,4,9,1,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Monza,Bologna,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,3,6,55,4,13,4,0,11,5,6,45,5,18,2,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Monza,Bologna,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,3,6,55,4,13,4,0,11,5,6,45,5,18,2,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Monza,Bologna,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,3,6,55,4,13,4,0,11,5,6,45,5,18,2,0
2022-10-31,Italy,Serie A,LEAGUE,2022/2023,Monza,Bologna,A,1,2,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,9,3,6,55,4,13,4,0,11,5,6,45,5,18,2,0
2022-11-04,Italy,Serie A,LEAGUE,2022/2023,Udinese,Lecce,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,57,3,12,2,0,8,1,7,43,2,18,3,0
2022-11-04,Italy,Serie A,LEAGUE,2022/2023,Udinese,Lecce,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,57,3,12,2,0,8,1,7,43,2,18,3,0
2022-11-04,Italy,Serie A,LEAGUE,2022/2023,Udinese,Lecce,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,57,3,12,2,0,8,1,7,43,2,18,3,0
2022-11-04,Italy,Serie A,LEAGUE,2022/2023,Udinese,Lecce,D,1,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,18,6,12,57,3,12,2,0,8,1,7,43,2,18,3,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Napoli,A,1,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,20,4,16,47,5,10,5,0,8,5,3,53,2,9,1,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Napoli,A,1,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,20,4,16,47,5,10,5,0,8,5,3,53,2,9,1,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Napoli,A,1,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,20,4,16,47,5,10,5,0,8,5,3,53,2,9,1,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Atalanta,Napoli,A,1,2,A,1,2,N/A,N/A,N/A,N/A,N/A,N/A,20,4,16,47,5,10,5,0,8,5,3,53,2,9,1,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,52,2,14,2,0,15,7,8,48,2,10,2,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,52,2,14,2,0,15,7,8,48,2,10,2,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,52,2,14,2,0,15,7,8,48,2,10,2,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Salernitana,Cremonese,D,2,2,H,2,1,N/A,N/A,N/A,N/A,N/A,N/A,12,2,10,52,2,14,2,0,15,7,8,48,2,10,2,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Empoli,Sassuolo,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,47,3,11,2,0,10,3,7,53,6,11,0,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Empoli,Sassuolo,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,47,3,11,2,0,10,3,7,53,6,11,0,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Empoli,Sassuolo,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,47,3,11,2,0,10,3,7,53,6,11,0,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Empoli,Sassuolo,H,1,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,17,3,14,47,3,11,2,0,10,3,7,53,6,11,0,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Milan,Spezia,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,25,10,15,59,3,12,6,1,13,5,8,41,6,13,4,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Milan,Spezia,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,25,10,15,59,3,12,6,1,13,5,8,41,6,13,4,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Milan,Spezia,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,25,10,15,59,3,12,6,1,13,5,8,41,6,13,4,0
2022-11-05,Italy,Serie A,LEAGUE,2022/2023,Milan,Spezia,H,2,1,H,1,0,N/A,N/A,N/A,N/A,N/A,N/A,25,10,15,59,3,12,6,1,13,5,8,41,6,13,4,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Roma,Lazio,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,8,2,6,59,4,18,2,0,5,3,2,41,2,14,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Roma,Lazio,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,8,2,6,59,4,18,2,0,5,3,2,41,2,14,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Roma,Lazio,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,8,2,6,59,4,18,2,0,5,3,2,41,2,14,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Roma,Lazio,A,0,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,8,2,6,59,4,18,2,0,5,3,2,41,2,14,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Bologna,Torino,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,3,2,56,3,14,3,0,7,2,5,44,1,17,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Bologna,Torino,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,3,2,56,3,14,3,0,7,2,5,44,1,17,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Bologna,Torino,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,3,2,56,3,14,3,0,7,2,5,44,1,17,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Bologna,Torino,H,2,1,A,0,1,N/A,N/A,N/A,N/A,N/A,N/A,5,3,2,56,3,14,3,0,7,2,5,44,1,17,3,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Juventus,Inter,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,47,2,16,2,0,15,4,11,53,8,13,2,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Juventus,Inter,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,47,2,16,2,0,15,4,11,53,8,13,2,0
2022-11-06,Italy,Serie A,LEAGUE,2022/2023,Juventus,Inter,H,2,0,D,0,0,N/A,N/A,N/A,N/A,N/A,N/A,10,5,5,47,2,16,2,0,15,4,11,53,8,13,2,0
